id,keyword,location,text,target
7004,inundation,"Boulder, CO",John McHenry long time #WRFHydro community member presenting on flood inundation case study for hurricane Florence… https://t.co/7T4TenrZMl,0
7005,inundation,,Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency Management…,1
7006,inundation,"Boulder, CO",Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency M… https://t.co/9KNaRtACKF,1
7007,inundation,"London, England",Except the people you need to reach don’t read or watch documentary type films.…,0
7008,inundation,,Except the people you need to reach don’t read or watch documentary type f… https://t.co/YefLyPU6y6,0
7009,inundation,Ireland,#StormBrendan weather may combine with high spring tides to cause coastal flooding inundation and wave overtopping… https://t.co/LAUj7ZRhdQ,1
7010,inundation,"Rio Grande Valley, Texas",Google’s hydraulic model for this river in India is much more accurate (inundation mapping) than legacy models. Sh… https://t.co/o3TNKH86Rt,0
7011,inundation,Antwerp,"«At the point where its shock has been the most violent, the sea is driven back and, suddenly recoiling with redoub… https://t.co/iTAXU1Ahhk",0
7012,inundation,,#FWRI #RESEARCH - Exposure of marine turtle #nesting grounds to named storms along the Continental USA #openscience #hurricane…,0
7013,inundation,FLORIDA,#FWRI #RESEARCH - Exposure of marine turtle #nesting grounds to named storms along the Continental USA #openscience… https://t.co/sIblpBvUJ7,0
7014,inundation,"Lawrence, Kansas, USA",Flash Flood Warnings remain in effect for Hawaii County &amp; Maui County in #Hawaii. Some higher elevations on the Big Islan…,1
7015,inundation,"Sydney, Australia",Tracking changes in mosquito populations after the fires; these pools are from tidal inundation and not rain. Plent… https://t.co/Q1EMj09jXu,0
7016,inundation,Australia,"images: 1: &gt; mature Acacia ampliceps thicket &gt; 7 years post fire 2: c. 1 year post burn (yes, I know - remarkable regro…",0
7017,inundation,Perth /on Nyungar Boodjar,"images: 1: &gt; mature Acacia ampliceps thicket &gt; 7 years post fire 2: c. 1 year post burn (yes, I know - remarkable… https://t.co/d73Weis5P2",0
7018,inundation,NOT in the Bastille!,"You kept the best from footsteps, it was the least at signs, You answered another inundation if way, he shook the turnkey in wood.",0
7019,inundation,,"We need the intelligent, educated people of our country to understand they have a responsibility to stop… https://t.co/HYTo5Wh2Dh",0
7020,inundation,"Wellesley, MA via Burlington, VT",Which one wins--Christine McVie's Dickinsonian idiom of choice vs. inundation; or Stevie Nicks's vernacular of spel… https://t.co/d5tdpizICf,0
7021,inundation,"Sydney, New South Wales","are those the same islands that he, SCUMO, refused to assist back in 2019 with climate summit and how they are faci… https://t.co/j675njpKk4",0
7022,inundation,Singapore,"the info, the thoughts, suffering, images, it's such an unholy inundation of misery. the world is a living, writhing nigh…",0
7023,inundation,"Lilburn, GA",do everyday Iowans despise their caucus date or enjoy it? I get the prestige of going first or whatever (I guess) but the…,0
7024,inundation,,"the info, the thoughts, suffering, images, it's such an unholy inundation of misery. the world is a living, writhin… https://t.co/7bYdZ0NLog",0
7025,inundation,Up a tree,The ending of FOM is a gain in itself. The inundation of the UK by EU member state immigrants may n… https://t.co/uattVqSdLw,0
7026,inundation,"New York, NY",. BK's activists were hard at work today doing outreach for our #FixFlatbush campaign. This is the kind of inbo…,0
7027,inundation,"Brooklyn, NY",. BK's activists were hard at work today doing outreach for our #FixFlatbush campaign. This is the kind of… https://t.co/XtUx5nN1s4,0
7028,inundation,usa,do everyday Iowans despise their caucus date or enjoy it? I get the prestige of going first or whatever (I guess) b… https://t.co/R6O7pJZthI,0
7029,inundation,Puerto Rico & Spain,see the tsunami inundation maps so you can understand the real risk... These maps show… https://t.co/srXxVas476,1
7030,inundation,,The groan was from the inundation of posts saying that fact and him bringing it up again.,0
7031,inundation,Puerto Rico & Spain,Relocating is justified only to save people from structures with risk of collapsing or possible tsuna… https://t.co/LhQ8DhD7S5,0
7032,inundation,Copenhagen,one of the worst things about american hegemony is that non-americans think they know everything about american soc… https://t.co/hsNKwW8g60,0
7033,inundation,United States,Isn't it amazing how (as a child) I had been accused of a crime I never could have committed only to go on and expo… https://t.co/rjDDhZEGXO,0
7034,inundation,"Sydney, Australia","It's Inundation Hour on New Telaria, and Wreck has taken himself off to Point Hightide to admire the 500-metre tidal surge…",0
7035,inundation,"Chicago, IL",Flash Flood Warnings remain in effect for Hawaii County &amp; Maui County in #Hawaii. Some higher elevations on the Big… https://t.co/oiURB8vkzq,1
7036,inundation,Chicagoland,Pretty much but I say more nonsense on twitter. In real life I carefully ration out my nonsense (still an inundatio… https://t.co/kkeWy2bHBB,0
7037,inundation,"Kentucky, USA","Consider the inundation of feel-good, follow your dreams greeting card bullshit to our pop culture, and how easily… https://t.co/p3h2paMvOh",0
7038,inundation,Ireland,"#StormBrendan There is a risk of coastal flooding/storm damage including wave overtopping, inundation &amp; erosion of sof…",1
7039,inundation,Ireland,"#StormBrendan There is a risk of coastal flooding/storm damage including wave overtopping, inundation &amp; erosion of… https://t.co/amKLlkyuMh",1
7040,inundation,"Birmingham, England",https://t.co/bMmcU4Y1eB‘ Greenland’s ice sheet is melting much faster than previous… https://t.co/HQ5tTHnzA8,1
7041,inundation,"Chicago, IL",“If you can” is a great primer that’s a quick first read and gives you a basic roadmap without inundation o… https://t.co/MXxTjk0hhp,0
7042,inundation,"Longbenton, England","Sometimes I become Taboo, when I give an interview in front of tearcher I realise I am corpse that particular momen… https://t.co/5xWKsxMDck",0
7043,inundation,United States,An externality you didn't mention: product ubiquity and information inundation are primary… https://t.co/vE2VnrIPLq,0
7044,inundation,"Winston-Salem, NC","MISSISSIPPIAN Notable for the continued inundation of low-lying continents. ""Continued inundation of low-lying cont… https://t.co/5rdwwylmJt",0
7045,inundation,"South West, England","So, a world-building detail I forgot about last night with ""Inundation Hour"" - chlorophyll!",0
7046,inundation,"Brisbane, Australia",“The new normal” slogan suggests climate change is done. So get used to what it is now. If the LNP truely believed… https://t.co/0YMpC7Suvp,0
7047,inundation,"Port Hueneme, CA",Fulcrum of the Better-Than List: Godard's images of beauty and doom shows us everything missing from the inundation of Netfli…,0
7048,inundation,Iowa,Tell #Congress to protect American workers; kill bill #HR1044/#S386 (and end the inundation of infinite Indians). Here…,0
7049,inundation,Burnt Arse end of planet,"We are only 0•3 of the population, what right have we to pollute the world? NZ… https://t.co/SPLXem2R5Y",0
7050,inundation,"South West, England","Normally those piers outside the city are marooned hundreds of metres in the air, on their support-legs. B… https://t.co/gTahZ6UKDj",0
7051,landslide,USA,"Pelosi says that Trump will never be re-elected ""one way or another."" Her extreme confidence in that seemingly threatening…",0
7052,landslide,"Hyderabad,India ",We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return gift…,0
7053,landslide,"Portland, MI",I just noticed that POTUS Trump is now up to 70.8 Million Twitter followers. MAGA patriots are going to kick ass &amp; take na…,0
7054,landslide,India,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return gift.…,0
7055,landslide,,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return…,0
7056,landslide,"Carmarthen, UK",And Boris Johnson was elected Prime Minister by a landslide - a fuck up that may not… https://t.co/gZAeINOejt,0
7057,landslide,"Hyderabad, India",#AlaVaikunthapurramloo landslide victory! https://t.co/2aoSoINVtu,0
7058,landslide,,"Whether it’s on the streets of #HongKong, the landslide victory of an anti-China candidate in #Taiwan, or the anti-regim…",0
7059,landslide,,He will win by a landslide. Dems are making it too easy.,0
7060,landslide,US,"“Taiwan can’t become the next Hong Kong.” Young people in Taiwan explain why they voted for President Tsai Ing-wen, who was…",0
7061,landslide,,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return gif…,0
7062,landslide,,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return gift.…,0
7063,landslide,"Hyderabad, India",We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return gift…,0
7064,landslide,,Yup landslide right in the Toilet !,0
7065,landslide,"VA, DC, NC | USA ",2016: Hillary is a bad candidate! 2019: Kirsten is a bad candidate! 2019: Kamala is a bad candidate! 2020: Warren is a bad cand…,0
7066,landslide,"Karnataka, India",We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return gift.…,0
7067,landslide,"London, Europe","4 years in control of Labour Party, growing to biggest party in Europe. Winning two leadership elections by a landslide. 1…",0
7068,landslide,NYC,"“All countries should treat Taiwan as a partner, not an issue.” After being re-elected on Saturday in a landslide, Taiwanes…",0
7069,landslide,RVA,"For the Fleetwood Mac song, I think Landslide. You need some Canadian content. 😉 Maybe some Bachman Turner Overdrive?",0
7070,landslide,,Totally agree. I believe President 's landslide reelection victory shows it's possible 2 build a global coalition 4…,0
7071,landslide,"Davis, CA","Imagine if we just rallied around Bernie Sanders. We'd save ourselves a ton of stress this year, and Donald Trump would b…",0
7072,landslide,,#WhatIllWatchOverAndOverAgain And Over And Over And Over Again!!! The Poster Child Of The Liberals! Can You Trigger A…,0
7073,landslide,,"This weekend, the people of Taiwan delivered a landslide election victory for freedom -- and a major blow to the Commu…",0
7074,landslide,,"Yep,go back to their favorite talking point. Russia!! Russia! Then,when it is a Trump landslide. Back to the future 2…",0
7075,landslide,,"Labour has so much to answer for: antisemitic members still in the party, unelectable leader, Tory la… https://t.co/Twu92scUNc",0
7076,landslide,UK,It's about time Sir Paul B began raising serious points about… https://t.co/gXNEScaQoW,0
7077,landslide,773 / 217,*pinches nose bridge* I’m as liberal as they come but holy fuck this debacle is embarrassing. Will not be surprised… https://t.co/vaeZcifrvN,0
7078,landslide,Karachi,"Death toll jumps to 35 across Pakistan as rain triggers landslide, avalanches https://t.co/OyPtvd0Ewj",1
7079,landslide,"Nottingham, UK",Imagine specifically referring to the 2017 election as ‘we made gains’ and just not even referring to the election landslide…,0
7080,landslide,Bigfoots Bluff,In your dreams. and the will win 2020 I. The biggest landslide ever. …,0
7081,landslide,Perth Australia,"Yep,go back to their favorite talking point. Russia!! Russia! Then,when it is a Trump landslide. Back to the futur… https://t.co/SOdKK6GhBO",0
7082,landslide,,#Taiwan’s president wins second term with landslide victory over pro-#Beijing rival. Congratulations 👏 https://t.co/…,0
7083,landslide,16 Nerf Champion,Y’all hear that? That’s what a landslide 2020 victory sounds like #Trump2020Landslide #KeepAmericaGreat https://t.co/o400pbHgEH,0
